link_config_id,edge_id,domain,from_file,to_file,relation,period,current_join,current_status,current_evidence,missing_key_or_control,target_join,owner_role,false_join_risk,integration_test_id,acceptance_criteria,stage27_prefill_scope,linked_request_ids,prefill_coverage_pct,stage27_precheck_status,official_retest_result,transaction_level_automation_allowed_stage27,stage27_connection_note,named_owner,required_datasets_accepted,primary_keys_confirmed,orphan_test,duplicate_test,totals_test,signed_reconciliation,target_retest_result,automation_status,evidence_link,next_action,release_readiness_score,stage29_action
LCFG-153,PROD-EDGE-042,Продукт/операции,SALES 2024-2026.xlsx,BANK_STATEMENTS,Поступления ЦУМ → банк,2024-11,месяц поступления + назначение платежа,Подтверждено,2024-11: diff -0.00 руб.,sales_line_id / settlement statement / commission and return detail,settlement_id + sale_period + bank_payment_id,Финансы,Высокий при текстовом/агрегатном join,IT-153,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-154,PROD-EDGE-043,Продукт/операции,SALES 2024-2026.xlsx,BANK_STATEMENTS,Поступления ЦУМ → банк,2024-12,месяц поступления + назначение платежа,Подтверждено,2024-12: diff 0.00 руб.,sales_line_id / settlement statement / commission and return detail,settlement_id + sale_period + bank_payment_id,Финансы,Высокий при текстовом/агрегатном join,IT-154,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-155,PROD-EDGE-044,Продукт/операции,SALES 2024-2026.xlsx,BANK_STATEMENTS,Поступления ЦУМ → банк,2025-01,месяц поступления + назначение платежа,Подтверждено,2025-01: diff 0.00 руб.,sales_line_id / settlement statement / commission and return detail,settlement_id + sale_period + bank_payment_id,Финансы,Высокий при текстовом/агрегатном join,IT-155,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-156,PROD-EDGE-045,Продукт/операции,SALES 2024-2026.xlsx,BANK_STATEMENTS,Поступления ЦУМ → банк,2025-02,месяц поступления + назначение платежа,Подтверждено,2025-02: diff 0.00 руб.,sales_line_id / settlement statement / commission and return detail,settlement_id + sale_period + bank_payment_id,Финансы,Высокий при текстовом/агрегатном join,IT-156,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-157,PROD-EDGE-046,Продукт/операции,SALES 2024-2026.xlsx,BANK_STATEMENTS,Поступления ЦУМ → банк,2025-03,месяц поступления + назначение платежа,Подтверждено,2025-03: diff 0.00 руб.,sales_line_id / settlement statement / commission and return detail,settlement_id + sale_period + bank_payment_id,Финансы,Высокий при текстовом/агрегатном join,IT-157,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-158,PROD-EDGE-047,Продукт/операции,SALES 2024-2026.xlsx,BANK_STATEMENTS,Поступления ЦУМ → банк,2025-04,месяц поступления + назначение платежа,Подтверждено,2025-04: diff 0.00 руб.,sales_line_id / settlement statement / commission and return detail,settlement_id + sale_period + bank_payment_id,Финансы,Высокий при текстовом/агрегатном join,IT-158,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-159,PROD-EDGE-048,Продукт/операции,SALES 2024-2026.xlsx,BANK_STATEMENTS,Поступления ЦУМ → банк,2025-05,месяц поступления + назначение платежа,Подтверждено,2025-05: diff 0.00 руб.,sales_line_id / settlement statement / commission and return detail,settlement_id + sale_period + bank_payment_id,Финансы,Высокий при текстовом/агрегатном join,IT-159,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-160,PROD-EDGE-049,Продукт/операции,SALES 2024-2026.xlsx,BANK_STATEMENTS,Поступления ЦУМ → банк,2025-06,месяц поступления + назначение платежа,Подтверждено,2025-06: diff 0.00 руб.,sales_line_id / settlement statement / commission and return detail,settlement_id + sale_period + bank_payment_id,Финансы,Высокий при текстовом/агрегатном join,IT-160,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-161,PROD-EDGE-050,Продукт/операции,SALES 2024-2026.xlsx,BANK_STATEMENTS,Поступления ЦУМ → банк,2025-07,месяц поступления + назначение платежа,Подтверждено,2025-07: diff 0.00 руб.,sales_line_id / settlement statement / commission and return detail,settlement_id + sale_period + bank_payment_id,Финансы,Высокий при текстовом/агрегатном join,IT-161,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-162,PROD-EDGE-051,Продукт/операции,SALES 2024-2026.xlsx,BANK_STATEMENTS,Поступления ЦУМ → банк,2025-08,месяц поступления + назначение платежа,Подтверждено,2025-08: diff 0.00 руб.,sales_line_id / settlement statement / commission and return detail,settlement_id + sale_period + bank_payment_id,Финансы,Высокий при текстовом/агрегатном join,IT-162,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-163,PROD-EDGE-052,Продукт/операции,SALES 2024-2026.xlsx,BANK_STATEMENTS,Поступления ЦУМ → банк,2025-09,месяц поступления + назначение платежа,Подтверждено,2025-09: diff 0.00 руб.,sales_line_id / settlement statement / commission and return detail,settlement_id + sale_period + bank_payment_id,Финансы,Высокий при текстовом/агрегатном join,IT-163,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-164,PROD-EDGE-053,Продукт/операции,SALES 2024-2026.xlsx,BANK_STATEMENTS,Поступления ЦУМ → банк,2025-10,месяц поступления + назначение платежа,Подтверждено,2025-10: diff 0.00 руб.,sales_line_id / settlement statement / commission and return detail,settlement_id + sale_period + bank_payment_id,Финансы,Высокий при текстовом/агрегатном join,IT-164,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-165,PROD-EDGE-054,Продукт/операции,SALES 2024-2026.xlsx,BANK_STATEMENTS,Поступления ЦУМ → банк,2025-11,месяц поступления + назначение платежа,Подтверждено,2025-11: diff 0.00 руб.,sales_line_id / settlement statement / commission and return detail,settlement_id + sale_period + bank_payment_id,Финансы,Высокий при текстовом/агрегатном join,IT-165,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-166,PROD-EDGE-055,Продукт/операции,SALES 2024-2026.xlsx,BANK_STATEMENTS,Поступления ЦУМ → банк,2025-12,месяц поступления + назначение платежа,Подтверждено,2025-12: diff 0.00 руб.,sales_line_id / settlement statement / commission and return detail,settlement_id + sale_period + bank_payment_id,Финансы,Высокий при текстовом/агрегатном join,IT-166,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-167,PROD-EDGE-056,Продукт/операции,SALES 2024-2026.xlsx,BANK_STATEMENTS,Поступления ЦУМ → банк,2026-01,месяц поступления + назначение платежа,Подтверждено,2026-01: diff 0.00 руб.,sales_line_id / settlement statement / commission and return detail,settlement_id + sale_period + bank_payment_id,Финансы,Высокий при текстовом/агрегатном join,IT-167,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-168,PROD-EDGE-057,Продукт/операции,SALES 2024-2026.xlsx,BANK_STATEMENTS,Поступления ЦУМ → банк,2026-02,месяц поступления + назначение платежа,Подтверждено,2026-02: diff 0.00 руб.,sales_line_id / settlement statement / commission and return detail,settlement_id + sale_period + bank_payment_id,Финансы,Высокий при текстовом/агрегатном join,IT-168,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-169,PROD-EDGE-058,Продукт/операции,SALES 2024-2026.xlsx,BANK_STATEMENTS,Поступления ЦУМ → банк,2026-03,месяц поступления + назначение платежа,Подтверждено,2026-03: diff 0.00 руб.,sales_line_id / settlement statement / commission and return detail,settlement_id + sale_period + bank_payment_id,Финансы,Высокий при текстовом/агрегатном join,IT-169,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-170,PROD-EDGE-059,Продукт/операции,SALES 2024-2026.xlsx,BANK_STATEMENTS,Поступления ЦУМ → банк,2026-04,месяц поступления + назначение платежа,Подтверждено,2026-04: diff 0.00 руб.,sales_line_id / settlement statement / commission and return detail,settlement_id + sale_period + bank_payment_id,Финансы,Высокий при текстовом/агрегатном join,IT-170,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-171,PROD-EDGE-060,Продукт/операции,SALES 2024-2026.xlsx,BANK_STATEMENTS,Поступления ЦУМ → банк,2026-05,месяц поступления + назначение платежа,Подтверждено,2026-05: diff 0.00 руб.,sales_line_id / settlement statement / commission and return detail,settlement_id + sale_period + bank_payment_id,Финансы,Высокий при текстовом/агрегатном join,IT-171,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-172,FIN-DDS-2024,Финансы/закрытие,ДДС 2024.xlsx,Расходы 2024.xlsx,ДДС ↔ классификация расходов,2024,Период + категория + сумма,Частично,Структура 2024 неоднородна; требуется построчная карта методики.,Нет transaction_id/category_id и унифицированной методики,cash_transaction_id + account_id + category_id,Финансы,Средний/высокий,IT-172,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-173,FIN-DDS-2025,Финансы/закрытие,ДДС 2025.xlsx,Расходы 2025.xlsx,ДДС ↔ классификация расходов,2025,Период + категория + сумма,Подтверждено в большинстве месяцев,ДДС и Расходы в большинстве месяцев сходятся после учёта валютного/карточного блоков.,Нет transaction_id/category_id и унифицированной методики,cash_transaction_id + account_id + category_id,Финансы,Средний/высокий,IT-173,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-174,FIN-DDS-2026-01..05,Финансы/закрытие,ДДС 2026.xlxs.xlsx,Расходы 2026.xlsx,ДДС ↔ классификация расходов,2026-01..05,Период + категория + сумма,Частично,"Январь–апрель в основном сходятся; май содержит 27 500,30 руб. без строки ДДС.",Нет transaction_id/category_id и унифицированной методики,cash_transaction_id + account_id + category_id,Финансы,Средний/высокий,IT-174,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-175,FIN-BANK-1,Финансы/закрытие,VTB_BankStatement_40702810804000008482_01.01.2024-22.06.2026_376277.pdf,Расходы 2024–2026.xlsx,Банк ↔ месячные остатки,2024–2026,account + month-end balance,Подтверждено с исключениями,113 из 116 доступных месячных остатков совпали в пределах 1 рубля.,Не весь банковский периметр; 3 исключения,bank_account_id + statement_line_id + close_period_id,Финансы,Низкий на покрытых счетах; высокий вне периметра,IT-175,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-176,FIN-BANK-2,Финансы/закрытие,VTB_BankStatement_40802810404000000049_01.01.2024-22.06.2026_417016.pdf,Расходы 2024–2026.xlsx,Банк ↔ месячные остатки,2024–2026,account + month-end balance,Подтверждено с исключениями,113 из 116 доступных месячных остатков совпали в пределах 1 рубля.,Не весь банковский периметр; 3 исключения,bank_account_id + statement_line_id + close_period_id,Финансы,Низкий на покрытых счетах; высокий вне периметра,IT-176,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-177,FIN-BANK-3,Финансы/закрытие,VTB_BankStatement_40802810500000006196_01.01.2024-22.06.2026_417014.pdf,Расходы 2024–2026.xlsx,Банк ↔ месячные остатки,2024–2026,account + month-end balance,Подтверждено с исключениями,113 из 116 доступных месячных остатков совпали в пределах 1 рубля.,Не весь банковский периметр; 3 исключения,bank_account_id + statement_line_id + close_period_id,Финансы,Низкий на покрытых счетах; высокий вне периметра,IT-177,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-178,FIN-BANK-4,Финансы/закрытие,Выписка_40802810202620002686_01.01.2024–31.12.2024.xlsx / 2025 / 2026,Расходы 2024–2026.xlsx,Банк ↔ месячные остатки,2024–2026,account + month-end balance,Подтверждено с исключениями,113 из 116 доступных месячных остатков совпали в пределах 1 рубля.,Не весь банковский периметр; 3 исключения,bank_account_id + statement_line_id + close_period_id,Финансы,Низкий на покрытых счетах; высокий вне периметра,IT-178,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-179,FIN-PAY-01,Финансы/закрытие,ЗП за январь 2025.xlsx,ДДС 2025.xlsx,ФОТ ↔ банковская выплата/ДДС,2025-январь,Период выплаты + сумма + банковский пакет,Подтверждено агрегатно,После Stage 13 агрегатная разница payroll↔банк↔ДДС объяснена; cash adjustment не требуется.,Нет полного employee_id/registry_id/accrual period ledger,employee_id + payroll_registry_id + bank_payment_id,HR + финансы,"Средний: агрегат сходится, employee-level неполон",IT-179,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-180,FIN-PAY-02,Финансы/закрытие,ЗП за февраль 2025.xlsx,ДДС 2025.xlsx,ФОТ ↔ банковская выплата/ДДС,2025-февраль,Период выплаты + сумма + банковский пакет,Подтверждено агрегатно,Безналичная выплата совпадает с контрольным значением в пределах 1 рубля.,Нет полного employee_id/registry_id/accrual period ledger,employee_id + payroll_registry_id + bank_payment_id,HR + финансы,"Средний: агрегат сходится, employee-level неполон",IT-180,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-181,FIN-PAY-03,Финансы/закрытие,ЗП за март 2025.xlsx,ДДС 2025.xlsx,ФОТ ↔ банковская выплата/ДДС,2025-март,Период выплаты + сумма + банковский пакет,Подтверждено агрегатно,После Stage 13 агрегатная разница payroll↔банк↔ДДС объяснена; cash adjustment не требуется.,Нет полного employee_id/registry_id/accrual period ledger,employee_id + payroll_registry_id + bank_payment_id,HR + финансы,"Средний: агрегат сходится, employee-level неполон",IT-181,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-182,FIN-PAY-04,Финансы/закрытие,ЗП за апрель 2025.xlsx,ДДС 2025.xlsx,ФОТ ↔ банковская выплата/ДДС,2025-апрель,Период выплаты + сумма + банковский пакет,Подтверждено агрегатно,После Stage 13 агрегатная разница payroll↔банк↔ДДС объяснена; cash adjustment не требуется.,Нет полного employee_id/registry_id/accrual period ledger,employee_id + payroll_registry_id + bank_payment_id,HR + финансы,"Средний: агрегат сходится, employee-level неполон",IT-182,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-183,FIN-PAY-05,Финансы/закрытие,ЗП за май 2025.xlsx,ДДС 2025.xlsx,ФОТ ↔ банковская выплата/ДДС,2025-май,Период выплаты + сумма + банковский пакет,Подтверждено агрегатно,Безналичная выплата совпадает с контрольным значением в пределах 1 рубля.,Нет полного employee_id/registry_id/accrual period ledger,employee_id + payroll_registry_id + bank_payment_id,HR + финансы,"Средний: агрегат сходится, employee-level неполон",IT-183,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-184,FIN-PAY-06,Финансы/закрытие,ЗП за июнь 2025.xlsx,ДДС 2025.xlsx,ФОТ ↔ банковская выплата/ДДС,2025-июнь,Период выплаты + сумма + банковский пакет,Подтверждено агрегатно,Безналичная выплата совпадает с контрольным значением в пределах 1 рубля.,Нет полного employee_id/registry_id/accrual period ledger,employee_id + payroll_registry_id + bank_payment_id,HR + финансы,"Средний: агрегат сходится, employee-level неполон",IT-184,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
