key_candidate_id,source_file_id,version_id,file_name,domain,sheet,source_column,source_field,normalized_field,tags,entity,data_type,nonempty,uniqueness_pct,source_key_candidate,target_system,canonical_key,source_status,confidence,decision_status,required_test,owner_role,evidence_location
KEY-0372,FILE-060,VER-017-001,Расходы 2024.xlsx,Финансы и денежные потоки,Лист3,9,2025-08-01 00:00:00,2025_08_01_00_00_00,unclassified,Не классифицировано,number,16,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0373,FILE-060,VER-017-001,Расходы 2024.xlsx,Финансы и денежные потоки,Лист3,10,2025-09-01 00:00:00,2025_09_01_00_00_00,unclassified,Не классифицировано,number,16,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0374,FILE-060,VER-017-001,Расходы 2024.xlsx,Финансы и денежные потоки,Лист3,11,2025-10-01 00:00:00,2025_10_01_00_00_00,unclassified,Не классифицировано,number,16,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0375,FILE-060,VER-017-001,Расходы 2024.xlsx,Финансы и денежные потоки,Лист3,12,2025-11-01 00:00:00,2025_11_01_00_00_00,unclassified,Не классифицировано,number,16,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0376,FILE-060,VER-017-001,Расходы 2024.xlsx,Финансы и денежные потоки,Лист3,13,2025-12-01 00:00:00,2025_12_01_00_00_00,unclassified,Не классифицировано,number,16,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0377,FILE-060,VER-017-001,Расходы 2024.xlsx,Финансы и денежные потоки,Лист3,14,Итого,итого,amount,Финансовая операция,number,16,100.0,Да,ERP / финансовый регистр,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0378,FILE-061,VER-017-002,Расходы 2025.xlsx,Финансы и денежные потоки,01-25,1,РАСХОДЫ за январь 2025 / Наименование,расходы_за_январь_2025_наименование,unclassified,Не классифицировано,text,99,99.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0379,FILE-061,VER-017-002,Расходы 2025.xlsx,Финансы и денежные потоки,02-25,4,ИП Янина ВТБ,ип_янина_втб,legal_entity,Юридическое лицо,number,23,100.0,Да,MDM,legal_entity_id,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",Финансы/юристы,
KEY-0380,FILE-061,VER-017-002,Расходы 2025.xlsx,Финансы и денежные потоки,03-25,1,РАСХОДЫ за март 2025 / Наименование,расходы_за_март_2025_наименование,unclassified,Не классифицировано,text,93,98.9,Да,Уточнить,,Технический кандидат,Средняя,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0381,FILE-061,VER-017-002,Расходы 2025.xlsx,Финансы и денежные потоки,04-25,1,РАСХОДЫ за апрель 2025 / Наименование,расходы_за_апрель_2025_наименование,unclassified,Не классифицировано,text,97,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0382,FILE-061,VER-017-002,Расходы 2025.xlsx,Финансы и денежные потоки,04-25,4,ИП Янина ВТБ,ип_янина_втб,legal_entity,Юридическое лицо,number,22,100.0,Да,MDM,legal_entity_id,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",Финансы/юристы,
KEY-0383,FILE-061,VER-017-002,Расходы 2025.xlsx,Финансы и денежные потоки,05-25,1,РАСХОДЫ за май 2025 / Наименование,расходы_за_май_2025_наименование,unclassified,Не классифицировано,text,98,99.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0384,FILE-061,VER-017-002,Расходы 2025.xlsx,Финансы и денежные потоки,05-25,4,ИП Янина ВТБ,ип_янина_втб,legal_entity,Юридическое лицо,number,25,100.0,Да,MDM,legal_entity_id,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",Финансы/юристы,
KEY-0385,FILE-061,VER-017-002,Расходы 2025.xlsx,Финансы и денежные потоки,05-25,5,ИП Янина Альфа,ип_янина_альфа,legal_entity,Юридическое лицо,number,36,100.0,Да,MDM,legal_entity_id,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",Финансы/юристы,
KEY-0386,FILE-061,VER-017-002,Расходы 2025.xlsx,Финансы и денежные потоки,06-25,1,РАСХОДЫ за июнь 2025 / Наименование,расходы_за_июнь_2025_наименование,unclassified,Не классифицировано,text,91,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0387,FILE-061,VER-017-002,Расходы 2025.xlsx,Финансы и денежные потоки,06-25,4,ИП Янина ВТБ,ип_янина_втб,legal_entity,Юридическое лицо,number,23,100.0,Да,MDM,legal_entity_id,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",Финансы/юристы,
KEY-0388,FILE-061,VER-017-002,Расходы 2025.xlsx,Финансы и денежные потоки,07-25,4,ИП Янина ВТБ,ип_янина_втб,legal_entity,Юридическое лицо,number,24,100.0,Да,MDM,legal_entity_id,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",Финансы/юристы,
KEY-0389,FILE-061,VER-017-002,Расходы 2025.xlsx,Финансы и денежные потоки,08-25,1,РАСХОДЫ за август 2025 / Наименование,расходы_за_август_2025_наименование,unclassified,Не классифицировано,text,91,98.9,Да,Уточнить,,Технический кандидат,Средняя,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0390,FILE-061,VER-017-002,Расходы 2025.xlsx,Финансы и денежные потоки,08-25,4,ИП Янина ВТБ,ип_янина_втб,legal_entity,Юридическое лицо,number,22,100.0,Да,MDM,legal_entity_id,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",Финансы/юристы,
KEY-0391,FILE-061,VER-017-002,Расходы 2025.xlsx,Финансы и денежные потоки,09-25,1,РАСХОДЫ за сентябрь 2025 / Наименование,расходы_за_сентябрь_2025_наименование,unclassified,Не классифицировано,text,90,98.9,Да,Уточнить,,Технический кандидат,Средняя,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0392,FILE-061,VER-017-002,Расходы 2025.xlsx,Финансы и денежные потоки,11-25,4,ИП Янина ВТБ,ип_янина_втб,legal_entity,Юридическое лицо,number,25,100.0,Да,MDM,legal_entity_id,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",Финансы/юристы,
KEY-0393,FILE-061,VER-017-002,Расходы 2025.xlsx,Финансы и денежные потоки,12-25,4,ИП Янина ВТБ,ип_янина_втб,legal_entity,Юридическое лицо,number,23,100.0,Да,MDM,legal_entity_id,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",Финансы/юристы,
KEY-0394,FILE-062,VER-017-003,Расходы 2026.xlsx,Финансы и денежные потоки,01-26,4,ИП Янина ВТБ,ип_янина_втб,legal_entity,Юридическое лицо,number,23,100.0,Да,MDM,legal_entity_id,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",Финансы/юристы,
KEY-0395,FILE-062,VER-017-003,Расходы 2026.xlsx,Финансы и денежные потоки,02-26,4,ИП Янина ВТБ,ип_янина_втб,legal_entity,Юридическое лицо,number,26,100.0,Да,MDM,legal_entity_id,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",Финансы/юристы,
KEY-0396,FILE-062,VER-017-003,Расходы 2026.xlsx,Финансы и денежные потоки,03-26,1,РАСХОДЫ за март 2026 / Наименование,расходы_за_март_2026_наименование,unclassified,Не классифицировано,text,99,99.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0397,FILE-062,VER-017-003,Расходы 2026.xlsx,Финансы и денежные потоки,03-26,4,ИП Янина ВТБ,ип_янина_втб,legal_entity,Юридическое лицо,number,27,100.0,Да,MDM,legal_entity_id,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",Финансы/юристы,
KEY-0398,FILE-062,VER-017-003,Расходы 2026.xlsx,Финансы и денежные потоки,04-26,4,ИП Янина ВТБ,ип_янина_втб,legal_entity,Юридическое лицо,number,29,100.0,Да,MDM,legal_entity_id,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",Финансы/юристы,
KEY-0399,FILE-062,VER-017-003,Расходы 2026.xlsx,Финансы и денежные потоки,04-26,5,ИП Янина Альфа,ип_янина_альфа,legal_entity,Юридическое лицо,number,28,100.0,Да,MDM,legal_entity_id,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",Финансы/юристы,
KEY-0400,FILE-062,VER-017-003,Расходы 2026.xlsx,Финансы и денежные потоки,05-26,4,ИП Янина ВТБ,ип_янина_втб,legal_entity,Юридическое лицо,number,21,100.0,Да,MDM,legal_entity_id,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",Финансы/юристы,
KEY-0401,FILE-062,VER-017-003,Расходы 2026.xlsx,Финансы и денежные потоки,06-26,1,РАСХОДЫ за июнь 2026 / Наименование,расходы_за_июнь_2026_наименование,unclassified,Не классифицировано,text,86,98.8,Да,Уточнить,,Технический кандидат,Средняя,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0402,FILE-068,VER-013-001,результат капсула 2024.xlsx,Коллекции и продукт,Гости,1,Имя,имя,unclassified,Не классифицировано,number,36,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0403,FILE-068,VER-013-001,результат капсула 2024.xlsx,Коллекции и продукт,Гости,2,Фамилия,фамилия,unclassified,Не классифицировано,text,30,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0404,FILE-068,VER-013-001,результат капсула 2024.xlsx,Коллекции и продукт,прайс,2,N МОДЕЛИ,n_модели,unclassified,Не классифицировано,text,49,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0405,FILE-068,VER-013-001,результат капсула 2024.xlsx,Коллекции и продукт,прайс,9,КЛИЕНТ,клиент,customer,Клиент,text,130,47.7,Да,CRM,customer,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0406,FILE-069,VER-013-002,результат капсула 2025.xlsx,Коллекции и продукт,Гости,1,Имя,имя,unclassified,Не классифицировано,number,36,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0407,FILE-069,VER-013-002,результат капсула 2025.xlsx,Коллекции и продукт,Гости,2,Фамилия,фамилия,unclassified,Не классифицировано,text,30,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0408,FILE-069,VER-013-002,результат капсула 2025.xlsx,Коллекции и продукт,прайс,2,N МОДЕЛИ,n_модели,unclassified,Не классифицировано,text,77,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0409,FILE-069,VER-013-002,результат капсула 2025.xlsx,Коллекции и продукт,прайс,9,КЛИЕНТ,клиент,customer,Клиент,text,175,28.6,Да,CRM,customer,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0410,FILE-070,VER-008-001,результат кол-я 43 (янв 2024).xlsx,Коллекции и продукт,прайс,7,КЛИЕНТ,клиент,customer,Клиент,text,147,33.3,Да,CRM,customer,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0411,FILE-071,VER-009-001,результат кол-я 44 (июнь 2024).xlsx,Коллекции и продукт,прайс,1,N МОДЕЛИ,n_модели,unclassified,Не классифицировано,text,31,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0412,FILE-071,VER-009-001,результат кол-я 44 (июнь 2024).xlsx,Коллекции и продукт,прайс,4,"СЕБ-ТЬ, ЕВРО курс 95р/е",себ_ть_евро_курс_95р_е,currency,Финансовая операция,number,59,100.0,Да,ERP / финансовый регистр,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0413,FILE-071,VER-009-001,результат кол-я 44 (июнь 2024).xlsx,Коллекции и продукт,прайс,7,КЛИЕНТ,клиент,customer,Клиент,text,64,48.4,Да,CRM,customer,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0414,FILE-072,VER-010-001,результат кол-я 45 (янв 2025).xlsx,Коллекции и продукт,прайс,7,КЛИЕНТ,клиент,customer,Клиент,text,61,44.3,Да,CRM,customer,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0415,FILE-073,VER-011-001,результат кол-я 46 (июль 2025).xlsx,Коллекции и продукт,прайс,1,N МОДЕЛИ,n_модели,unclassified,Не классифицировано,text,25,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0416,FILE-073,VER-011-001,результат кол-я 46 (июль 2025).xlsx,Коллекции и продукт,прайс,4,"СЕБ-ТЬ, ЕВРО курс 100р/е",себ_ть_евро_курс_100р_е,currency,Финансовая операция,number,32,100.0,Да,ERP / финансовый регистр,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0417,FILE-073,VER-011-001,результат кол-я 46 (июль 2025).xlsx,Коллекции и продукт,прайс,7,КЛИЕНТ,клиент,customer,Клиент,text,41,53.7,Да,CRM,customer,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0418,FILE-074,VER-012-001,результат кол-я 47 (янв 2026).xlsx,Коллекции и продукт,прайс,7,КЛИЕНТ,клиент,customer,Клиент,text,71,46.5,Да,CRM,customer,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0419,FILE-075,VER-014-002,результат круиз 09.04.25.xlsx,Коллекции и продукт,прайс,2,N МОДЕЛИ,n_модели,unclassified,Не классифицировано,text,186,99.5,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0420,FILE-075,VER-014-002,результат круиз 09.04.25.xlsx,Коллекции и продукт,прайс,9,КЛИЕНТ,клиент,customer,Клиент,text,293,27.0,Да,CRM,customer,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0421,FILE-076,VER-014-003,результат круиз 14.04.26.xlsx,Коллекции и продукт,прайс,9,КЛИЕНТ,клиент,customer,Клиент,text,204,30.4,Да,CRM,customer,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0422,FILE-076,VER-014-003,результат круиз 14.04.26.xlsx,Коллекции и продукт,с производства,3,Артикул модели присвоен,артикул_модели_присвоен,sku,SKU,text,90,97.8,Да,MDM / PLM / ERP,sku,Требует подтверждения владельца,Средняя,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",Продукт/коммерция,
KEY-0423,FILE-076,VER-014-003,результат круиз 14.04.26.xlsx,Коллекции и продукт,с производства,4,Артикул исходник модели,артикул_исходник_модели,sku,SKU,text,61,41.0,Да,MDM / PLM / ERP,sku,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Продукт/коммерция,
KEY-0424,FILE-076,VER-014-003,результат круиз 14.04.26.xlsx,Коллекции и продукт,с производства,7,Статус ткани,статус_ткани,material_id; status,Материал; Статус,text,95,72.6,Да,ERP / WMS; В первичном регистре,material_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0425,FILE-076,VER-014-003,результат круиз 14.04.26.xlsx,Коллекции и продукт,с производства,14,Клиент,клиент,customer,Клиент,text,52,51.9,Да,CRM,customer,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0426,FILE-077,VER-014-001,результат круиз 22.04.24.xlsx,Коллекции и продукт,прайс,2,N МОДЕЛИ,n_модели,unclassified,Не классифицировано,text,116,98.3,Да,Уточнить,,Технический кандидат,Средняя,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0427,FILE-077,VER-014-001,результат круиз 22.04.24.xlsx,Коллекции и продукт,прайс,9,КЛИЕНТ,клиент,customer,Клиент,text,328,29.3,Да,CRM,customer,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0428,FILE-078,VER-015-001,результат НГ 2024.xlsx,Коллекции и продукт,Гости,1,Имя,имя,unclassified,Не классифицировано,number,36,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0429,FILE-078,VER-015-001,результат НГ 2024.xlsx,Коллекции и продукт,Гости,2,Фамилия,фамилия,unclassified,Не классифицировано,text,30,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0430,FILE-078,VER-015-001,результат НГ 2024.xlsx,Коллекции и продукт,прайс,9,КЛИЕНТ,клиент,customer,Клиент,text,122,41.8,Да,CRM,customer,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0431,FILE-079,VER-015-002,результат НГ 24.11.25.xlsx,Коллекции и продукт,прайс,9,КЛИЕНТ,клиент,customer,Клиент,text,122,34.4,Да,CRM,customer,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0432,FILE-081,VER-052-001,Себестоимость Жукова.xlsx,Себестоимость и производство,2026,2,Артикул,артикул,sku,SKU,text,209,60.8,Да,MDM / PLM / ERP,sku,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Продукт/коммерция,
KEY-0433,FILE-081,VER-052-001,Себестоимость Жукова.xlsx,Себестоимость и производство,2026,8,СЕБЕСТОИМОСТЬ / Материалы для отшива,себестоимость_материалы_для_отшива,material_id; cost_total,Калькуляция; Материал,number,141,78.7,Да,ERP / WMS; ERP costing,material_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0434,FILE-081,VER-052-001,Себестоимость Жукова.xlsx,Себестоимость и производство,2025,2,Артикул,артикул,sku,SKU,text,671,58.4,Да,MDM / PLM / ERP,sku,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Продукт/коммерция,
KEY-0435,FILE-081,VER-052-001,Себестоимость Жукова.xlsx,Себестоимость и производство,2025,8,СЕБЕСТОИМОСТЬ / Материалы для отшива,себестоимость_материалы_для_отшива,material_id; cost_total,Калькуляция; Материал,number,449,59.5,Да,ERP / WMS; ERP costing,material_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0436,FILE-081,VER-052-001,Себестоимость Жукова.xlsx,Себестоимость и производство,2024,2,Артикул,артикул,sku,SKU,text,184,49.5,Да,MDM / PLM / ERP,sku,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Продукт/коммерция,
KEY-0437,FILE-081,VER-052-001,Себестоимость Жукова.xlsx,Себестоимость и производство,2024,8,СЕБЕСТОИМОСТЬ / Материалы для отшива,себестоимость_материалы_для_отшива,material_id; cost_total,Калькуляция; Материал,number,125,61.6,Да,ERP / WMS; ERP costing,material_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0438,FILE-081,VER-052-001,Себестоимость Жукова.xlsx,Себестоимость и производство,РАСШИФРОВКА,1,МД ТИРАЖ / МД ЗАКАЗ,мд_тираж_мд_заказ,unclassified,Не классифицировано,text,12,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0439,FILE-081,VER-052-001,Себестоимость Жукова.xlsx,Себестоимость и производство,РАСШИФРОВКА,2,"в магазин для Лены, салон по запросу / заказ кутюрного клиента",в_магазин_для_лены_салон_по_запросу_заказ_кутюрного_клиента,customer,Клиент,text,12,91.7,Да,CRM,customer,Требует подтверждения владельца,Средняя,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0440,FILE-082,VER-053-001,Себестоимость Меркушина.xlsx,Себестоимость и производство,Площадки,2,Артикул,артикул,sku,SKU,text,139,93.5,Да,MDM / PLM / ERP,sku,Требует подтверждения владельца,Средняя,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",Продукт/коммерция,
KEY-0441,FILE-082,VER-053-001,Себестоимость Меркушина.xlsx,Себестоимость и производство,Площадки,5,КОЛЛЕКЦИЯ,коллекция,collection_id,Коллекция,text,136,7.4,Да,PLM,collection_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Продукт,
KEY-0442,FILE-082,VER-053-001,Себестоимость Меркушина.xlsx,Себестоимость и производство,Площадки,9,"Материальные расходы, всего",материальные_расходы_всего,material_id,Материал,number,139,82.0,Да,ERP / WMS,material_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Закупки/склад,
KEY-0443,FILE-082,VER-053-001,Себестоимость Меркушина.xlsx,Себестоимость и производство,Площадки,10,Фурнитура,фурнитура,material_id,Материал,number,131,79.4,Да,ERP / WMS,material_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Закупки/склад,
KEY-0444,FILE-082,VER-053-001,Себестоимость Меркушина.xlsx,Себестоимость и производство,Площадки,16,Анна К. / № накладной в 1С,анна_к_o_накладной_в_1с,goods_receipt,Приёмка,text,90,27.8,Да,ERP / WMS,goods_receipt,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0445,FILE-082,VER-053-001,Себестоимость Меркушина.xlsx,Себестоимость и производство,Площадки,17,Анна К. / Контроль с/с за ед,анна_к_контроль_с_с_за_ед,unclassified,Не классифицировано,number,68,98.5,Да,Уточнить,,Технический кандидат,Средняя,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0446,FILE-082,VER-053-001,Себестоимость Меркушина.xlsx,Себестоимость и производство,ИМ,2,Артикул,артикул,sku,SKU,text,160,78.8,Да,MDM / PLM / ERP,sku,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Продукт/коммерция,
KEY-0447,FILE-082,VER-053-001,Себестоимость Меркушина.xlsx,Себестоимость и производство,ИМ,5,КОЛЛЕКЦИЯ,коллекция,collection_id,Коллекция,text,134,10.4,Да,PLM,collection_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Продукт,
KEY-0448,FILE-082,VER-053-001,Себестоимость Меркушина.xlsx,Себестоимость и производство,ИМ,9,"Материальные расходы, всего",материальные_расходы_всего,material_id,Материал,number,160,92.5,Да,ERP / WMS,material_id,Требует подтверждения владельца,Средняя,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",Закупки/склад,
KEY-0449,FILE-082,VER-053-001,Себестоимость Меркушина.xlsx,Себестоимость и производство,ИМ,10,Фурнитура,фурнитура,material_id,Материал,number,160,83.8,Да,ERP / WMS,material_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Закупки/склад,
KEY-0450,FILE-082,VER-053-001,Себестоимость Меркушина.xlsx,Себестоимость и производство,ИМ,16,Анна К. / № накладной в 1С,анна_к_o_накладной_в_1с,goods_receipt,Приёмка,text,146,39.0,Да,ERP / WMS,goods_receipt,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0451,FILE-082,VER-053-001,Себестоимость Меркушина.xlsx,Себестоимость и производство,Капсульные коллекции,5,КОЛЛЕКЦИЯ,коллекция,collection_id,Коллекция,text,66,9.1,Да,PLM,collection_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Продукт,
KEY-0452,FILE-082,VER-053-001,Себестоимость Меркушина.xlsx,Себестоимость и производство,Капсульные коллекции,9,"Материальные расходы, всего",материальные_расходы_всего,material_id,Материал,number,66,81.8,Да,ERP / WMS,material_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Закупки/склад,
KEY-0453,FILE-082,VER-053-001,Себестоимость Меркушина.xlsx,Себестоимость и производство,Капсульные коллекции,10,Фурнитура,фурнитура,material_id,Материал,number,66,57.6,Да,ERP / WMS,material_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Закупки/склад,
KEY-0454,FILE-082,VER-053-001,Себестоимость Меркушина.xlsx,Себестоимость и производство,Разработки 2025,5,КОЛЛЕКЦИЯ,коллекция,collection_id,Коллекция,text,14,21.4,Да,PLM,collection_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Продукт,
